race_id,year,round,gp_name,circuit,driver,team,finish_position,is_dnf,grid_position,quali_gap_to_pole,lap_consistency_std,lap_consistency_n,tyre_deg_slope,stint_count,compound_start,air_temp,track_temp,temp_delta,is_wet,humidity,driver_recent_avg_pos,constructor_dnf_rate,circuit_type,is_street_circuit,season_phase,pit_stop_count,strategy_delta,avg_speed_trap,speed_trap_percentile,chaos_index,driver_recent_form_score,constructor_recent_form_score,track_specific_driver_score,wet_performance_score,street_circuit_score,overtake_difficulty_factor,pit_stop_efficiency,safety_car_sensitivity,quali_to_race_conversion,dnf_risk_score,avg_top_speed_last_5,straight_line_speed_percentile_last_5,avg_deg_same_compound_last_5,constructor_strategy_score,field_strength
2021_20,2021,20,Qatar Grand Prix,Lusail,ALO,Alpine,3,0,3,0.01043,0.5649,49,-0.124149,2,SOFT,26.3,30.4,4.1,1,75.7,9.6,0.2,balanced,0,late,1,0.0,,,0.6,0.46031746031746035,0.06444444444444446,,0.6793650793650793,0.7428571428571429,0.55,1.1666666666666667,2.1333333333333333,1.2222222222222223,0.1618,,,-0.14649186666666666,0.502777777777778,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,BOT,Mercedes,21,1,6,0.008054,0.6456,46,-0.071845,2,MEDIUM,26.3,30.4,4.1,1,75.7,6.0,0.0,balanced,0,late,1,-3.0,,,0.6,0.7301587301587301,0.6155555555555555,,0.5238095238095238,0.7650793650793651,0.55,0.375,5.133333333333334,0.25,0.0255,,,-0.06610086666666666,-0.7513888888888887,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,GAS,AlphaTauri,11,0,2,0.010059,0.5949,47,-0.052684,3,SOFT,26.3,30.4,4.1,1,75.7,6.8,0.2,balanced,0,late,2,-9.0,,,0.6,0.5968253968253968,0.1311111111111111,,0.638095238095238,0.5777777777777777,0.55,-0.8888888888888888,1.2,-0.8333333333333334,0.2364,,,-0.09542900000000001,-1.6791666666666665,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,GIO,Alfa Romeo Racing,15,0,18,0.030126,1.1011,47,-0.083377,3,SOFT,26.3,30.4,4.1,1,75.7,12.6,0.0,balanced,0,late,2,3.0,,,0.6,0.46031746031746035,0.026666666666666665,,0.3714285714285714,0.5095238095238095,0.55,0.1875,3.533333333333333,-1.8055555555555556,0.0,,,-0.21939853333333337,-2.661111111111111,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,HAM,Mercedes,1,0,1,0.0,0.4567,46,-0.086091,3,MEDIUM,26.3,30.4,4.1,1,75.7,2.2,0.0,balanced,0,late,2,0.0,,,0.6,0.9523809523809523,0.4833333333333333,,0.9428571428571428,0.7238095238095237,0.55,-0.4513888888888889,1.2666666666666666,-0.4722222222222222,0.1182,,,-0.1675748,-1.3666666666666667,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,LAT,Williams,21,1,17,0.02952,0.8053,45,-0.171845,2,SOFT,26.3,30.4,4.1,1,75.7,16.8,0.1,balanced,0,late,1,-3.0,,,0.6,0.26666666666666666,0.0,,0.3936507936507937,0.2857142857142857,0.55,0.06944444444444445,3.2666666666666666,0.75,0.0818,,,-0.1505832,-0.15416666666666665,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,LEC,Ferrari,8,0,13,0.020241,0.5062,48,-0.117759,2,MEDIUM,26.3,30.4,4.1,1,75.7,6.6,0.0,balanced,0,late,1,5.0,,,0.6,0.7936507936507937,0.3466666666666667,,0.43492063492063493,0.8507936507936509,0.55,0.7708333333333334,2.7333333333333334,0.3055555555555556,0.0255,,,-0.10059433333333333,-0.5500000000000002,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,MAZ,Haas F1 Team,18,0,20,0.062256,1.6228,49,-0.134975,2,MEDIUM,26.3,30.4,4.1,1,75.7,18.0,0.2,balanced,0,late,1,2.0,,,0.6,0.20317460317460317,0.0,,0.16190476190476188,0.38095238095238093,0.55,-0.9120370370370371,2.1333333333333333,-0.8611111111111112,0.1945,,,-0.23014640000000003,-1.7458333333333333,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,MSC,Haas F1 Team,16,0,19,0.03192,0.6541,47,-0.150721,2,SOFT,26.3,30.4,4.1,1,75.7,17.2,0.2,balanced,0,late,1,3.0,,,0.6,0.13968253968253966,0.0,,0.21587301587301586,0.42857142857142855,0.55,-0.16666666666666666,3.1333333333333333,-0.1111111111111111,0.2345,,,-0.18240889999999998,-0.9083333333333332,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,NOR,McLaren,9,0,4,0.011184,0.7188,47,-0.1059,3,SOFT,26.3,30.4,4.1,1,75.7,8.4,0.1,balanced,0,late,2,-5.0,,,0.6,0.619047619047619,0.07777777777777778,,0.5206349206349207,0.7190476190476189,0.55,0.6805555555555556,3.2666666666666666,-0.9444444444444444,0.08,,,-0.26663739999999997,-1.8486111111111114,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,OCO,Alpine,5,0,9,0.014661,0.6444,49,-0.100256,2,SOFT,26.3,30.4,4.1,1,75.7,11.0,0.2,balanced,0,late,1,4.0,,,0.6,0.4380952380952381,0.1877777777777778,,0.5587301587301587,0.047619047619047616,0.55,1.2083333333333333,3.7333333333333334,1.3055555555555556,0.1509,,,-0.10029810000000002,0.6444444444444445,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,PER,Red Bull Racing,4,0,11,0.018793,0.3255,47,-0.132236,3,MEDIUM,26.3,30.4,4.1,1,75.7,4.4,0.0,balanced,0,late,2,7.0,,,0.6,0.8698412698412699,0.721111111111111,,0.3809523809523809,0.5619047619047619,0.55,0.5555555555555556,7.0,0.5555555555555556,0.0255,,,-0.07878053333333333,-0.3680555555555556,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,RAI,Alfa Romeo Racing,14,0,16,0.028815,0.7157,46,-0.280138,3,SOFT,26.3,30.4,4.1,1,75.7,10.6,0.0,balanced,0,late,2,2.0,,,0.6,0.5301587301587302,0.022222222222222223,,0.4603174603174603,0.4476190476190476,0.55,0.2361111111111111,7.4,-1.1944444444444444,0.0,,,-0.0856194,-2.0500000000000003,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,RIC,McLaren,12,0,14,0.021899,0.5613,47,-0.120402,2,MEDIUM,26.3,30.4,4.1,1,75.7,7.0,0.1,balanced,0,late,1,2.0,,,0.6,0.4031746031746032,0.07111111111111111,,0.7650793650793651,0.35873015873015873,0.55,-0.16666666666666666,1.1333333333333333,-2.111111111111111,0.1764,,,-0.2307876,-3.005555555555555,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,RUS,Williams,17,0,15,0.023866,1.3239,47,-0.174237,3,SOFT,26.3,30.4,4.1,1,75.7,13.6,0.1,balanced,0,late,2,-2.0,,,0.6,0.3777777777777777,0.0,,0.6476190476190475,0.09523809523809523,0.55,-0.5277777777777778,4.733333333333333,0.05555555555555555,0.1055,,,-0.28093720000000005,-0.7611111111111112,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,SAI,Ferrari,7,0,5,0.012533,0.4118,48,-0.120691,2,MEDIUM,26.3,30.4,4.1,1,75.7,6.0,0.0,balanced,0,late,1,-2.0,,,0.6,0.7492063492063491,0.30444444444444446,,0.7968253968253969,0.5365079365079365,0.55,1.5625,4.066666666666666,1.1666666666666667,0.0,,,-0.12160940000000002,0.3888888888888888,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,STR,Aston Martin,6,0,12,0.020204,0.4111,49,-0.132011,2,MEDIUM,26.3,30.4,4.1,1,75.7,10.6,0.1,balanced,0,late,1,6.0,,,0.6,0.3142857142857142,0.04666666666666666,,0.30158730158730157,0.346031746031746,0.55,0.6805555555555556,2.8666666666666667,0.6388888888888888,0.2018,,,-0.2536197333333333,-0.21666666666666667,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,TSU,AlphaTauri,13,0,8,0.01304,0.4186,46,-0.25554,3,SOFT,26.3,30.4,4.1,1,75.7,14.0,0.2,balanced,0,late,2,-5.0,,,0.6,0.30158730158730157,0.1,,0.4158730158730159,0.7142857142857143,0.55,-1.5694444444444444,5.133333333333334,-2.5277777777777777,0.2891,,,-0.048151000000000006,-3.3833333333333333,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,VER,Red Bull Racing,2,0,7,0.005629,1.2618,47,-0.147048,4,MEDIUM,26.3,30.4,4.1,1,75.7,1.6,0.0,balanced,0,late,3,5.0,,,0.6,0.9746031746031747,0.6688888888888889,,0.907936507936508,0.5968253968253968,0.55,1.1666666666666667,7.333333333333333,1.9444444444444444,0.0764,,,-0.05198499999999999,1.0305555555555557,0.5358730158730158
2021_20,2021,20,Qatar Grand Prix,Lusail,VET,Aston Martin,10,0,10,0.016319,0.297,47,-0.185089,2,SOFT,26.3,30.4,4.1,1,75.7,11.6,0.1,balanced,0,late,1,0.0,,,0.6,0.5365079365079365,0.10777777777777778,,0.4285714285714286,0.9396825396825397,0.55,1.9305555555555556,3.066666666666667,1.8888888888888888,0.0818,,,-0.15543706666666665,1.1208333333333331,0.5358730158730158
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,ALO,Alpine,21,1,0,0.016101,1.3093,30,0.181855,5,MEDIUM,28.8,31.6,2.8,0,76.4,8.6,0.3,street,1,late,4,-3.0,,,1.0,0.6095238095238095,0.25,,0.761904761904762,0.7428571428571429,0.5,1.8333333333333333,1.1333333333333333,1.9722222222222223,0.1273,,,-0.250907,1.3694444444444445,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,BOT,Mercedes,21,1,0,0.001268,0.5032,30,-0.064448,4,MEDIUM,28.8,31.6,2.8,0,76.4,6.0,0.2,street,1,late,3,-3.0,,,1.0,0.47619047619047616,0.6011111111111112,,0.37460317460317455,0.7650793650793651,0.5,-0.5277777777777778,4.733333333333333,-0.4444444444444444,0.1891,,,-0.07206586666666667,-1.3097222222222225,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,GAS,AlphaTauri,21,1,0,0.007016,0.2904,30,-0.026303,3,MEDIUM,28.8,31.6,2.8,0,76.4,8.2,0.2,street,1,late,2,-3.0,,,1.0,0.5873015873015872,0.07777777777777778,,0.5904761904761905,0.5777777777777777,0.5,-1.7361111111111112,3.7333333333333334,-3.138888888888889,0.1891,,,-0.2132512,-3.994444444444445,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,GIO,Alfa Romeo Racing,21,1,0,0.012627,0.2175,30,-0.117274,3,MEDIUM,28.8,31.6,2.8,0,76.4,12.4,0.0,street,1,late,2,-3.0,,,1.0,0.4222222222222223,0.017777777777777778,,0.3555555555555555,0.5095238095238095,0.5,0.2708333333333333,3.2666666666666666,-0.75,0.0,,,-0.19858953333333332,-1.5958333333333334,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,HAM,Mercedes,21,1,0,0.0,1.7928,31,-0.058338,4,MEDIUM,28.8,31.6,2.8,0,76.4,2.2,0.1,street,1,late,3,-3.0,,,1.0,0.9714285714285714,0.48000000000000004,,0.9650793650793651,0.7238095238095237,0.5,-0.6597222222222222,0.9333333333333333,-0.9166666666666666,0.1491,,,-0.1578602,-1.8208333333333333,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,LAT,Williams,21,1,0,0.019038,0.2355,33,-0.42917,4,MEDIUM,28.8,31.6,2.8,0,76.4,16.8,0.1,street,1,late,3,-3.0,,,1.0,0.1841269841269841,0.0,,0.2761904761904762,0.2857142857142857,0.5,-0.6527777777777778,3.066666666666667,-0.3888888888888889,0.24,,,-0.2623816,-1.1958333333333333,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,21,1,0,0.006205,0.6625,31,-0.113859,4,MEDIUM,28.8,31.6,2.8,0,76.4,5.2,0.0,street,1,late,3,-3.0,,,1.0,0.7714285714285712,0.2888888888888889,,0.4888888888888889,0.8507936507936509,0.5,0.6319444444444444,3.6,0.3055555555555556,0.0127,,,-0.11821946666666666,-0.39444444444444443,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,MAZ,Haas F1 Team,21,1,0,0.033847,1.054,7,-0.3845,2,MEDIUM,28.8,31.6,2.8,0,76.4,18.0,0.1,street,1,late,1,-3.0,,,1.0,0.20317460317460317,0.0,,0.1714285714285714,0.38095238095238093,0.5,0.6898148148148149,2.1333333333333333,0.75,0.1345,,,-0.22017206666666667,0.04027777777777776,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,MSC,Haas F1 Team,21,1,0,0.022317,1.4005,7,-0.542643,1,MEDIUM,28.8,31.6,2.8,0,76.4,16.8,0.2,street,1,late,0,-3.0,,,1.0,0.1936507936507936,0.0,,0.22857142857142856,0.42857142857142855,0.5,-0.009259259259259276,3.1333333333333333,0.05555555555555555,0.2473,,,-0.16812180000000002,-0.5666666666666667,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,NOR,McLaren,21,1,0,0.007645,0.161,33,-0.181332,4,SOFT,28.8,31.6,2.8,0,76.4,8.8,0.2,street,1,late,3,-3.0,,,1.0,0.6095238095238095,0.051111111111111114,,0.5333333333333333,0.7190476190476189,0.5,0.05555555555555555,3.933333333333333,-1.5833333333333333,0.0564,,,-0.23159626666666666,-2.3805555555555555,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,OCO,Alpine,21,1,0,0.012147,0.4257,29,-0.087137,3,MEDIUM,28.8,31.6,2.8,0,76.4,10.0,0.2,street,1,late,2,-3.0,,,1.0,0.5714285714285714,0.21333333333333332,,0.6476190476190475,0.047619047619047616,0.5,1.3472222222222223,4.0,1.0277777777777777,0.1709,,,-0.21880286666666665,0.25972222222222224,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,PER,Red Bull Racing,21,1,0,0.004971,0.3359,8,-0.077488,3,MEDIUM,28.8,31.6,2.8,0,76.4,3.4,0.1,street,1,late,2,-3.0,,,1.0,0.8761904761904762,0.6733333333333333,,0.5301587301587302,0.5619047619047619,0.5,1.3564814814814816,7.0,2.7777777777777777,0.0127,,,-0.10411846666666666,1.8055555555555556,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,RAI,Alfa Romeo Racing,21,1,0,0.015369,1.692,30,-1.119503,4,MEDIUM,28.8,31.6,2.8,0,76.4,11.8,0.1,street,1,late,3,-3.0,,,1.0,0.47619047619047616,0.013333333333333332,,0.44126984126984126,0.4476190476190476,0.5,-0.1388888888888889,6.066666666666666,-1.3333333333333333,0.0545,,,-0.009682533333333325,-2.1597222222222223,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,RIC,McLaren,21,1,0,0.008056,0.48,29,-0.14425,3,HARD,28.8,31.6,2.8,0,76.4,9.2,0.1,street,1,late,2,-3.0,,,1.0,0.3904761904761905,0.031111111111111114,,0.6761904761904761,0.35873015873015873,0.5,-0.25,1.3333333333333333,-2.0277777777777777,0.2073,,,-0.06019983333333334,-2.8833333333333337,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,RUS,Williams,21,1,0,0.016169,1.2878,7,-0.541714,3,MEDIUM,28.8,31.6,2.8,0,76.4,15.0,0.2,street,1,late,2,-3.0,,,1.0,0.32380952380952377,0.0,,0.546031746031746,0.09523809523809523,0.5,-0.8055555555555556,3.933333333333333,-1.0555555555555556,0.1364,,,-0.28597886666666666,-1.9208333333333334,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,SAI,Ferrari,21,1,0,0.008296,1.2371,30,-0.164252,3,HARD,28.8,31.6,2.8,0,76.4,6.8,0.1,street,1,late,2,-3.0,,,1.0,0.7333333333333333,0.21777777777777776,,0.7682539682539683,0.5365079365079365,0.5,0.2847222222222222,3.066666666666667,-0.4166666666666667,0.0545,,,-0.03481633333333333,-1.194444444444444,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,STR,Aston Martin,21,1,0,0.02122,0.3626,33,-0.436529,4,MEDIUM,28.8,31.6,2.8,0,76.4,10.4,0.1,street,1,late,3,-3.0,,,1.0,0.43492063492063493,0.1,,0.44126984126984126,0.346031746031746,0.5,1.6527777777777777,3.933333333333333,1.6111111111111112,0.1655,,,-0.23840373333333334,0.9305555555555558,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,TSU,AlphaTauri,21,1,0,0.008125,0.3732,30,-1.853614,4,MEDIUM,28.8,31.6,2.8,0,76.4,13.6,0.3,street,1,late,3,-3.0,,,1.0,0.33968253968253964,0.05555555555555555,,0.40634920634920635,0.7142857142857143,0.5,-1.75,4.866666666666666,-3.3055555555555554,0.2836,,,-0.180257,-4.151388888888889,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,21,1,0,0.001623,0.7155,32,-0.046832,3,MEDIUM,28.8,31.6,2.8,0,76.4,1.6,0.0,street,1,late,2,-3.0,,,1.0,0.9682539682539684,0.5177777777777778,,0.9206349206349207,0.5968253968253968,0.5,0.7962962962962963,7.266666666666667,1.6944444444444444,0.1055,,,-0.08367266666666667,0.7611111111111111,0.5352380952380952
2021_21,2021,21,Saudi Arabian Grand Prix,Jeddah,VET,Aston Martin,21,1,0,0.019278,0.3049,26,-0.438607,3,HARD,28.8,31.6,2.8,0,76.4,11.2,0.2,street,1,late,2,-3.0,,,1.0,0.5619047619047618,0.08222222222222222,,0.4952380952380952,0.9396825396825397,0.5,1.0416666666666667,1.3333333333333333,0.4444444444444444,0.1,,,-0.38631770000000004,-0.31388888888888883,0.5352380952380952
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,ALO,Alpine,8,0,11,0.016454,0.7139,47,-0.104441,2,HARD,24.5,28.1,3.6,0,58.3,8.6,0.4,balanced,0,late,1,3.0,,,0.3,0.44761904761904764,0.17666666666666667,,0.761904761904762,0.49523809523809526,0.55,0.6875,1.4666666666666666,0.08333333333333333,0.3236,,,0.270198,-0.6847222222222223,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,BOT,Mercedes,6,0,6,0.01129,1.2299,46,-0.061673,2,MEDIUM,24.5,28.1,3.6,0,58.3,6.0,0.3,balanced,0,late,1,0.0,,,0.3,0.27619047619047615,0.36777777777777776,0.9206349206349206,0.37460317460317455,0.48888888888888893,0.55,-0.7222222222222222,4.333333333333333,-1.2222222222222223,0.3836,,,-0.07197573333333333,-2.155555555555556,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,GAS,AlphaTauri,5,0,12,0.016807,0.3381,47,-0.141153,3,HARD,24.5,28.1,3.6,0,58.3,8.2,0.4,balanced,0,late,2,7.0,,,0.3,0.39682539682539686,0.03333333333333333,0.5079365079365079,0.5904761904761905,0.4095238095238095,0.55,-1.6944444444444444,3.8,-3.4722222222222223,0.3727,,,0.12435550000000002,-4.376388888888889,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,GIO,Alfa Romeo Racing,21,1,14,0.024467,0.2764,29,-0.167356,2,MEDIUM,24.5,28.1,3.6,0,58.3,12.4,0.2,balanced,0,late,1,-3.0,,,0.3,0.2698412698412698,0.008888888888888889,0.2857142857142857,0.3555555555555555,0.33968253968253964,0.55,-0.3819444444444444,3.0,-1.8055555555555556,0.2309,,,-0.19357053333333335,-2.6902777777777778,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,HAM,Mercedes,2,0,2,0.004518,0.9144,47,-0.093352,2,MEDIUM,24.5,28.1,3.6,0,58.3,2.2,0.3,balanced,0,late,1,0.0,,,0.3,0.6571428571428571,0.3466666666666667,0.9365079365079364,0.9650793650793651,0.45079365079365075,0.55,-0.5347222222222222,1.6666666666666667,-0.7777777777777778,0.2909,,,-0.13618433333333335,-1.575,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,LAT,Williams,21,1,16,0.027147,0.5502,44,-0.0538,2,MEDIUM,24.5,28.1,3.6,0,58.3,16.8,0.3,balanced,0,late,1,-3.0,,,0.3,0.1111111111111111,0.0,0.23809523809523808,0.2761904761904762,0.09523809523809523,0.55,-1.0555555555555556,2.8666666666666667,-1.6666666666666667,0.4345,,,-0.3453034,-2.502777777777778,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,LEC,Ferrari,10,0,7,0.012337,0.4544,45,-0.039921,3,SOFT,24.5,28.1,3.6,0,58.3,5.2,0.2,balanced,0,late,2,-3.0,,,0.3,0.5047619047619047,0.16000000000000003,0.5873015873015873,0.4888888888888889,0.5809523809523809,0.55,-0.14583333333333334,3.466666666666667,-1.0555555555555556,0.2309,,,-0.0365652,-1.8236111111111113,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,MAZ,Haas F1 Team,21,1,0,0.043552,,0,,1,UNKNOWN,24.5,28.1,3.6,0,58.3,18.0,0.3,balanced,0,late,0,-3.0,,,0.3,0.13968253968253966,0.0,,0.1714285714285714,0.12698412698412698,0.55,-0.625,2.466666666666667,-0.5555555555555556,0.3164,,,,-1.0319444444444446,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,MSC,Haas F1 Team,14,0,19,0.034064,0.5486,46,-0.436931,3,SOFT,24.5,28.1,3.6,0,58.3,16.8,0.3,balanced,0,late,2,5.0,,,0.3,0.13333333333333333,0.0,,0.22857142857142856,0.14285714285714285,0.55,-1.1574074074074074,3.066666666666667,-1.0833333333333333,0.4309,,,-0.17184626666666664,-1.4333333333333333,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,NOR,McLaren,7,0,3,0.010011,0.6062,43,-0.102841,3,SOFT,24.5,28.1,3.6,0,58.3,8.8,0.3,balanced,0,late,2,-4.0,,,0.3,0.4,0.015555555555555557,0.7619047619047619,0.5333333333333333,0.4793650793650793,0.55,-0.6527777777777778,3.8666666666666667,-2.4166666666666665,0.2636,,,-0.21762546666666666,-3.243055555555556,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,OCO,Alpine,9,0,9,0.015589,0.6153,45,-0.129013,2,SOFT,24.5,28.1,3.6,0,58.3,10.0,0.3,balanced,0,late,1,0.0,,,0.3,0.40634920634920635,0.17555555555555558,0.6190476190476191,0.6476190476190475,0.031746031746031744,0.55,1.0277777777777777,3.6666666666666665,0.4722222222222222,0.3018,,,-0.11033040000000001,-0.21805555555555564,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,PER,Red Bull Racing,15,1,4,0.010206,0.2173,46,-0.015561,4,SOFT,24.5,28.1,3.6,0,58.3,3.4,0.2,balanced,0,late,3,-11.0,,,0.3,0.5809523809523809,0.3788888888888889,0.2380952380952381,0.5301587301587302,0.39682539682539686,0.55,0.2777777777777778,5.8,0.6944444444444444,0.2309,,,-0.10371139999999998,-0.19999999999999993,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,RAI,Alfa Romeo Racing,21,1,18,0.032518,0.5328,22,-0.246128,2,MEDIUM,24.5,28.1,3.6,0,58.3,11.8,0.3,balanced,0,late,1,-3.0,,,0.3,0.3142857142857142,0.0044444444444444444,0.4603174603174603,0.44126984126984126,0.273015873015873,0.55,-1.0138888888888888,5.133333333333334,-2.138888888888889,0.2745,,,-0.3668847333333333,-2.9166666666666665,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,RIC,McLaren,12,0,10,0.015833,0.5912,45,-0.095058,3,SOFT,24.5,28.1,3.6,0,58.3,9.2,0.3,balanced,0,late,2,-2.0,,,0.3,0.24444444444444444,0.06444444444444444,0.6507936507936508,0.6761904761904761,0.24126984126984127,0.55,-1.1111111111111112,1.7333333333333334,-2.9166666666666665,0.3491,,,-0.14436820000000003,-3.7138888888888886,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,RUS,Williams,21,1,17,0.028182,0.6809,24,-0.184811,1,MEDIUM,24.5,28.1,3.6,0,58.3,15.0,0.4,balanced,0,late,0,-3.0,,,0.3,0.21269841269841272,0.0,0.30158730158730157,0.546031746031746,0.06349206349206349,0.55,-1.5138888888888888,3.533333333333333,-2.0277777777777777,0.3327,,,-0.39979906666666665,-2.7569444444444446,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,SAI,Ferrari,3,0,5,0.010754,0.4571,45,-0.090383,2,SOFT,24.5,28.1,3.6,0,58.3,6.8,0.2,balanced,0,late,1,2.0,,,0.3,0.4920634920634921,0.11777777777777779,0.6984126984126983,0.7682539682539683,0.3682539682539682,0.55,-0.5625,2.6666666666666665,-1.6666666666666667,0.22,,,-0.08842226666666668,-2.425,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,STR,Aston Martin,13,0,13,0.023773,1.3872,45,-0.140316,3,MEDIUM,24.5,28.1,3.6,0,58.3,10.4,0.3,balanced,0,late,2,0.0,,,0.3,0.2857142857142857,0.06444444444444446,0.38095238095238093,0.44126984126984126,0.20952380952380953,0.55,0.3611111111111111,3.7333333333333334,-0.6111111111111112,0.36,,,-0.3166094666666667,-1.3597222222222223,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,TSU,AlphaTauri,4,0,8,0.010985,0.176,45,-0.109799,3,MEDIUM,24.5,28.1,3.6,0,58.3,13.6,0.4,balanced,0,late,2,4.0,,,0.3,0.2222222222222222,0.10222222222222223,,0.40634920634920635,0.2380952380952381,0.55,-0.5972222222222222,4.133333333333334,-1.3055555555555556,0.3891,,,-0.8573019000000001,-2.1805555555555554,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,VER,Red Bull Racing,1,0,1,0.0,0.3575,48,-0.045097,4,SOFT,24.5,28.1,3.6,0,58.3,1.6,0.2,balanced,0,late,3,0.0,,,0.3,0.6444444444444444,0.2677777777777778,0.9841269841269842,0.9206349206349207,0.35555555555555557,0.55,-0.6805555555555554,6.333333333333333,-2.0,0.3127,,,-0.06830460000000001,-2.933333333333334,0.3565079365079365
2021_22,2021,22,Abu Dhabi Grand Prix,Yas Island,VET,Aston Martin,11,0,15,0.025771,0.7692,45,-0.129762,2,MEDIUM,24.5,28.1,3.6,0,58.3,11.2,0.3,balanced,0,late,1,4.0,,,0.3,0.39047619047619053,0.04777777777777778,0.5238095238095238,0.4952380952380952,0.6317460317460316,0.55,0.16666666666666666,1.6,-0.6944444444444444,0.2418,,,-0.14431166666666667,-1.4333333333333331,0.3565079365079365
2022_01,2022,1,Bahrain Grand Prix,Sakhir,ALB,Williams,13,0,14,0.023256,0.6833,44,0.08958,4,SOFT,23.2,27.9,4.7,0,35.0,,,balanced,0,early,3,1.0,,,0.15,0.7873015873015874,0.0,0.7857142857142857,0.5682539682539682,0.6190476190476191,0.3,-1.9444444444444444,3.2,-2.4166666666666665,0.2636,,,-0.1370438,-2.970833333333333,0.43742690058479533
